"annotation_id","annotator","created_at","id","img","kp-1","lead_time","updated_at"
8533,"3","2023-12-20T04:31:16.069451Z",11425,"/data/upload/54/4cbabaa5-CAM04_20231114_154155617.jpg","[{""x"":26.1380760659784,""y"":71.1247810336288,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":50.360691108671475,""y"":60.275068045755866,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":36.05420909908087,""y"":51.09065984206808,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.554,"2023-12-20T04:31:16.069465Z"
8534,"3","2023-12-20T04:31:30.095384Z",11426,"/data/upload/54/5a3c4c09-CAM04_20231114_154155806.jpg","[{""x"":25.983136039729537,""y"":71.10876016104842,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":50.54982231882449,""y"":60.09848059618794,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.82357340082359,""y"":51.15262844973879,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.066,"2023-12-20T04:31:30.095399Z"
7736,"3","2023-12-19T08:08:55.232393Z",11427,"/data/upload/54/c050c5d5-CAM04_20231114_154155991.jpg","[{""x"":24.205980699916523,""y"":70.71752388421449,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":50.13927251259659,""y"":60.225992723529096,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":34.62362783834356,""y"":51.35991005252737,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.353,"2023-12-19T08:08:55.232408Z"
7737,"3","2023-12-19T08:09:05.905420Z",11428,"/data/upload/54/6dcb9525-CAM04_20231114_154156490.jpg","[{""x"":23.42085935116749,""y"":70.60535883054138,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":49.158144790748956,""y"":60.774509587901726,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":32.71742330888108,""y"":52.22594502908463,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.595,"2023-12-19T08:09:05.905435Z"
7738,"3","2023-12-19T08:09:19.004744Z",11429,"/data/upload/54/eba56cb2-CAM04_20231114_154156707.jpg","[{""x"":22.299140321952844,""y"":70.29412686317286,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":47.89903811683904,""y"":61.25707290099479,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":32.923784845054094,""y"":51.6094071846155,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.235,"2023-12-19T08:09:19.004759Z"
7739,"3","2023-12-19T08:09:31.547164Z",11430,"/data/upload/54/45442097-CAM04_20231114_154156945.jpg","[{""x"":22.06137347330438,""y"":70.06923785128645,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":47.569679505060385,""y"":61.398550941629104,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":33.28136445675181,""y"":50.89602876936811,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.201,"2023-12-19T08:09:31.547180Z"
7740,"3","2023-12-19T08:09:46.669219Z",11431,"/data/upload/54/1a24343a-CAM04_20231114_154157118.jpg","[{""x"":21.9196935566133,""y"":70.05298130679617,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":47.00667747797048,""y"":61.52273510060511,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":31.289530924831045,""y"":51.85064491405775,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.47,"2023-12-19T08:09:46.669234Z"
7741,"3","2023-12-19T08:09:58.105269Z",11432,"/data/upload/54/0186d1c3-CAM04_20231114_154157320.jpg","[{""x"":21.496179179873444,""y"":69.87740787696059,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":45.76708049174069,""y"":61.97181749531738,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":31.913826318300487,""y"":50.44591002301514,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.51,"2023-12-19T08:09:58.105284Z"
7742,"3","2023-12-19T08:10:13.155042Z",11433,"/data/upload/54/923c349b-CAM04_20231114_154157543.jpg","[{""x"":13.261314078103192,""y"":62.38914888298691,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":36.39347789691366,""y"":63.10434621844772,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":23.318776608020787,""y"":47.99580250683818,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.844,"2023-12-19T08:10:13.155058Z"
7743,"3","2023-12-19T08:10:25.646981Z",11434,"/data/upload/54/0c05ec96-CAM04_20231114_154157782.jpg","[{""x"":12.904022180853273,""y"":61.57404741972893,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.36568849766923,""y"":63.00444209065055,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":21.4193404561835,""y"":47.2701007105128,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.919,"2023-12-19T08:10:25.646998Z"
7744,"3","2023-12-19T08:10:38.294971Z",11435,"/data/upload/54/1decd4d4-CAM04_20231114_154158009.jpg","[{""x"":12.428979615352013,""y"":61.425169341661835,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.40875763825464,""y"":62.9693454068613,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":21.206401459643732,""y"":47.1212226324457,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.51,"2023-12-19T08:10:38.294987Z"
7745,"3","2023-12-19T08:10:51.904044Z",11436,"/data/upload/54/96434c34-CAM04_20231114_154158269.jpg","[{""x"":12.41005987768074,""y"":61.2074637899357,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.35104878889772,""y"":62.98068032413604,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":21.941098749007605,""y"":47.391151627624666,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.46,"2023-12-19T08:10:51.904059Z"
7746,"3","2023-12-19T08:15:44.925883Z",11437,"/data/upload/54/dc6ed2fe-CAM04_20231114_154158528.jpg","[{""x"":10.206615693075422,""y"":58.35336196999668,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":32.82978118623067,""y"":62.627644249405236,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.915342584874836,""y"":45.9579433597119,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.482,"2023-12-19T08:15:44.925898Z"
7747,"3","2023-12-19T08:15:58.652300Z",11438,"/data/upload/54/319403f4-CAM04_20231114_154158703.jpg","[{""x"":10.179371166643868,""y"":58.22647770416195,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":32.976286234457085,""y"":62.615188626307805,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":20.602559606740286,""y"":45.62925190911365,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.158,"2023-12-19T08:15:58.652316Z"
7748,"3","2023-12-19T08:16:11.664509Z",11439,"/data/upload/54/a7a05b90-CAM04_20231114_154158901.jpg","[{""x"":9.795666648355116,""y"":57.81078839499322,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":32.464628023075456,""y"":62.4514377269225,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":20.740882342412007,""y"":45.90385918806941,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.334,"2023-12-19T08:16:11.664525Z"
7749,"3","2023-12-19T08:16:25.771353Z",11440,"/data/upload/54/5f2cae21-CAM04_20231114_154159125.jpg","[{""x"":9.650359792088544,""y"":57.85183946540967,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":32.273525285243785,""y"":62.3093052710786,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.58806609171342,""y"":45.822787907645626,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.77,"2023-12-19T08:16:25.771369Z"
7750,"3","2023-12-19T08:16:44.571350Z",11441,"/data/upload/54/7f4e4d62-CAM04_20231114_154159332.jpg","[{""x"":9.697277921408146,""y"":57.66809292580258,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":32.19496269907505,""y"":62.39667035033685,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.339142826122533,""y"":45.62499729769189,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",14.949,"2023-12-19T08:16:44.571366Z"
7751,"3","2023-12-19T08:16:58.033245Z",11442,"/data/upload/54/a72f524b-CAM04_20231114_154159575.jpg","[{""x"":9.724032145699287,""y"":57.64763317396353,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":31.955851014571024,""y"":62.31048656968194,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.841575839112974,""y"":45.490908249411945,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.404,"2023-12-19T08:16:58.033261Z"
8535,"3","2023-12-20T04:31:51.490475Z",11443,"/data/upload/54/03c4984c-CAM04_20231114_154159842.jpg","[{""x"":10.112891449412963,""y"":57.69610055480277,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":32.36741901988723,""y"":62.43969600066349,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.309915598435488,""y"":45.63525681479518,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",17.099,"2023-12-20T04:31:51.490491Z"
8536,"3","2023-12-20T04:32:01.503506Z",11444,"/data/upload/54/d81a92d5-CAM04_20231114_154200110.jpg","[{""x"":9.878055319807775,""y"":57.81615705168458,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":32.18064964200738,""y"":62.45680638361386,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":20.365312198213747,""y"":45.970289020180886,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",5.661,"2023-12-20T04:32:01.503521Z"
8537,"3","2023-12-20T04:32:23.993188Z",11445,"/data/upload/54/d38d5cb2-CAM04_20231114_154200365.jpg","[{""x"":4.829312622971974,""y"":43.95026617029331,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":21.84110874795655,""y"":57.10162213227922,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":14.748242611155163,""y"":40.403833101892616,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",18.094,"2023-12-20T04:32:23.993203Z"
8538,"3","2023-12-20T04:32:47.625557Z",11446,"/data/upload/54/a74f690c-CAM04_20231114_154201132.jpg","[{""x"":4.712708230212852,""y"":43.00632143016428,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":21.2358622988979,""y"":56.641281901477534,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":13.88104371954419,""y"":39.58078948909542,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",13.09,"2023-12-20T04:32:47.625572Z"
8539,"3","2023-12-20T04:33:10.589533Z",11447,"/data/upload/54/5e05e661-CAM04_20231114_154201386.jpg","[{""x"":3.664481148749519,""y"":41.29820100667867,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":19.967814985922125,""y"":55.464393704147,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":14.792880369066774,""y"":41.176078655838424,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",14.645,"2023-12-20T04:33:10.589555Z"
8540,"3","2023-12-20T04:33:27.319817Z",11448,"/data/upload/54/6b6fa15d-CAM04_20231114_154201582.jpg","[{""x"":3.6197014480625596,""y"":40.2793601455389,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":18.98421971315079,""y"":54.58599354647351,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":15.357185893195535,""y"":43.033219156986405,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",12.22,"2023-12-20T04:33:27.319834Z"
8541,"3","2023-12-20T04:33:43.798140Z",11449,"/data/upload/54/03268257-CAM04_20231114_154201784.jpg","[{""x"":4.5417403205049505,""y"":39.88949405945946,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":18.99961367411238,""y"":54.47352686641423,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":15.555460597729457,""y"":43.67427765988025,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.928,"2023-12-20T04:33:43.798155Z"
8542,"3","2023-12-20T04:34:02.075745Z",11450,"/data/upload/54/707749be-CAM04_20231114_154202023.jpg","[{""x"":2.472977604514946,""y"":38.216572280173025,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":18.547332033862094,""y"":54.03141671398466,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":14.1509274036133,""y"":42.85722161210231,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",12.037,"2023-12-20T04:34:02.075759Z"
8543,"3","2023-12-20T04:34:16.996412Z",11451,"/data/upload/54/d34bc558-CAM04_20231114_154202236.jpg","[{""x"":1.9692229072989385,""y"":37.10211423699267,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":18.18096498134136,""y"":53.58863160042565,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":14.379906811438762,""y"":39.91092830631828,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.347,"2023-12-20T04:34:16.996428Z"
8544,"3","2023-12-20T04:34:31.153133Z",11452,"/data/upload/54/d36f9b61-CAM04_20231114_154202456.jpg","[{""x"":1.9646433191424295,""y"":36.378824332671904,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":18.084793630054673,""y"":53.37214945209189,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":14.860763567872223,""y"":40.207360031513566,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.719,"2023-12-20T04:34:31.153149Z"
8545,"3","2023-12-20T04:34:42.980784Z",11453,"/data/upload/54/0b3ca9a8-CAM04_20231114_154202657.jpg","[{""x"":1.9895228692171973,""y"":36.207763668604706,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":17.62067913895507,""y"":52.810347729117254,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":13.57096068650482,""y"":38.226314922162466,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.448,"2023-12-20T04:34:42.980799Z"
8546,"3","2023-12-20T04:34:52.953093Z",11454,"/data/upload/54/8b83c7c6-CAM04_20231114_154202894.jpg","[{""x"":1.892391800210396,""y"":35.498935274113144,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":17.296461053923025,""y"":52.353838241320396,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":13.700916633523269,""y"":38.62768971712766,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.496,"2023-12-20T04:34:52.953110Z"
8547,"3","2023-12-20T04:35:02.580628Z",11455,"/data/upload/54/ea18a272-CAM04_20231114_154203117.jpg","[{""x"":1.7402434994734806,""y"":34.872689581261056,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":17.631414402560264,""y"":52.76361397935684,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":13.784560351092571,""y"":39.51333891319033,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.294,"2023-12-20T04:35:02.580643Z"
8548,"3","2023-12-20T04:35:57.687439Z",11560,"/data/upload/54/2f33811e-CAM04_20231114_154907165.jpg","[{""x"":20.171728862179663,""y"":17.732165342003466,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":15.789062996400396,""y"":1.4776804451669556,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.942,"2023-12-20T04:35:57.687455Z"
8549,"3","2023-12-20T04:36:09.019948Z",11561,"/data/upload/54/862053bc-CAM04_20231114_154949191.jpg","[{""x"":17.85872754807782,""y"":27.63262432462208,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":23.28366188239701,""y"":4.876345469050954,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":13.10429071575314,""y"":8.045970023934077,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.967,"2023-12-20T04:36:09.019963Z"
8550,"3","2023-12-20T04:36:25.628221Z",11562,"/data/upload/54/ead383a1-CAM04_20231114_154949387.jpg","[{""x"":17.903377482650846,""y"":27.470079475653712,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":23.20640318024376,""y"":4.38871092214586,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":14.916615882857142,""y"":8.614876995323355,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",13.243,"2023-12-20T04:36:25.628237Z"
8551,"3","2023-12-20T04:36:47.529759Z",11563,"/data/upload/54/a31545ec-CAM04_20231114_154949569.jpg","[{""x"":17.965854206214598,""y"":27.470079475653712,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":23.32983422217065,""y"":4.551255771114225,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":15.283864198236571,""y"":9.752690938101908,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",17.964,"2023-12-20T04:36:47.529774Z"
7752,"3","2023-12-19T08:17:23.547559Z",11564,"/data/upload/54/0d466e80-CAM04_20231114_154949781.jpg","[{""x"":17.297543328874706,""y"":29.36487436113146,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":22.917946975499582,""y"":6.050607382539373,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":10.719589431343369,""y"":8.437544239871421,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",12.504,"2023-12-19T08:17:23.547574Z"
7753,"3","2023-12-19T08:17:38.436000Z",11565,"/data/upload/54/c1d363cc-CAM04_20231114_154950194.jpg","[{""x"":21.943554610729297,""y"":10.077780636038641,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":15.970031411141877,""y"":35.43477707510361,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":8.472650252476036,""y"":14.141401860247768,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.714,"2023-12-19T08:17:38.436015Z"
7754,"3","2023-12-19T08:17:56.710268Z",11566,"/data/upload/54/815d6473-CAM04_20231114_154950418.jpg","[{""x"":21.75766936018587,""y"":10.942697317801526,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":15.845837376328593,""y"":36.31084019688862,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":8.601761565123194,""y"":13.662695131970601,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",13.751,"2023-12-19T08:17:56.710284Z"
7755,"3","2023-12-19T08:18:10.607152Z",11567,"/data/upload/54/bfe2867e-CAM04_20231114_154950648.jpg","[{""x"":21.631815506394904,""y"":11.747559539077296,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":15.536383670081214,""y"":37.533083307240666,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":7.7785613329546965,""y"":16.6977890303866,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.144,"2023-12-19T08:18:10.607168Z"
7756,"3","2023-12-19T08:18:26.710352Z",11568,"/data/upload/54/1e60a491-CAM04_20231114_154951084.jpg","[{""x"":21.458218919715165,""y"":12.828952955767658,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":15.161285204515071,""y"":38.755528039151514,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":7.85684209488296,""y"":16.321652189798645,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.211,"2023-12-19T08:18:26.710368Z"
7757,"3","2023-12-19T08:18:42.337054Z",11569,"/data/upload/54/9862cbe9-CAM04_20231114_154951327.jpg","[{""x"":21.198510977919046,""y"":13.335760711754673,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":15.061862848196771,""y"":39.53100496698707,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":7.871909442477394,""y"":17.426859464902854,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",12.465,"2023-12-19T08:18:42.337069Z"
7758,"3","2023-12-19T08:19:04.606885Z",11570,"/data/upload/54/60bcde18-CAM04_20231114_154951702.jpg","[{""x"":21.18495677344929,""y"":13.75130736042417,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":15.106594311173497,""y"":39.78557215318533,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":7.321294445107923,""y"":18.747221712979616,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",17.48,"2023-12-19T08:19:04.606901Z"
7759,"3","2023-12-19T08:19:21.830181Z",11571,"/data/upload/54/3d7d220f-CAM04_20231114_154951892.jpg","[{""x"":21.15160794374987,""y"":13.769295057237537,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":15.156927046879382,""y"":39.695870140621395,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":7.449480179474464,""y"":17.396328877192794,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",13.108,"2023-12-19T08:19:21.830194Z"
7760,"3","2023-12-19T08:19:40.180226Z",11572,"/data/upload/54/6357ff79-CAM04_20231114_154952096.jpg","[{""x"":21.204597712618963,""y"":13.816312162311034,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":15.05375285961151,""y"":39.97125604176615,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":7.295930522484993,""y"":18.840425675878684,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",13.881,"2023-12-19T08:19:40.180242Z"
7761,"3","2023-12-19T08:19:52.215608Z",11573,"/data/upload/54/0c114a85-CAM04_20231114_154952705.jpg","[{""x"":20.584273311231343,""y"":16.36013904866595,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":14.08044754188463,""y"":44.07403579777221,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":6.168577018349457,""y"":21.277120729958995,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.552,"2023-12-19T08:19:52.215630Z"
7762,"3","2023-12-19T08:20:04.422337Z",11574,"/data/upload/54/326b32ad-CAM04_20231114_154952871.jpg","[{""x"":20.46665404095482,""y"":16.498302170289065,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":14.066450612825443,""y"":44.2934713438795,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":5.959526270528228,""y"":22.268644308666026,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.289,"2023-12-19T08:20:04.422352Z"
7763,"3","2023-12-19T08:20:16.943814Z",11575,"/data/upload/54/f2125012-CAM04_20231114_154953044.jpg","[{""x"":20.45017381083244,""y"":16.807137383328953,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":14.013397791685179,""y"":44.52103413243521,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":5.4310297661555005,""y"":24.674308073397828,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.378,"2023-12-19T08:20:16.943829Z"
